id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
85000,274519,Hotel Friedrichs,Rugenstr. 11,Neumunster,Germany,24539,Hotels,3,54.0621383,9.97383907,2,http://www.booking.com/hotel/de/friedrichs-neumunster.en-gb.html,EUR
85001,274521,Hotel Gasthof Lobmeyer,Marktplatz 6,Roding,Germany,93426,Hotels,3,49.19635009,12.5168702,2,http://www.booking.com/hotel/de/gasthof-lobmeyer.en-gb.html,EUR
85002,274525,Hotel Le Temps De Vivre,19 Place Lacaze Duthiers,Roscoff,France,29680,Hotels,4,48.72698058,-3.98589939,2,http://www.booking.com/hotel/fr/le-temps-de-vivre.en-gb.html,EUR
85003,274534,Ludinmuhle,Brettental 31,Freiamt,Germany,79348,Hotels,4,48.19030941,7.94329092,2,https://www.booking.com/hotel/de/ludinmuhle.en-gb.html,EUR
85004,274539,Hotel & Spa de La Plage - Mahogany,19 Avenue De Lamiral Ganteaume,Cassis,France,13260,Hotels,3,43.21334946,5.53126283,2,http://www.booking.com/hotel/fr/de-la-plage-cassis.en-gb.html,EUR
85005,274540,Albergo Rossini 1936,Via Dei Bibiena 11,Bologna,Italy,40126,Hotels,4,44.49574971,11.35153916,2,http://www.booking.com/hotel/it/albergo-rossini.en-gb.html,EUR
85006,274541,Hotel Vecellio Venice Lagoon View,Cannaregio 5039/A,Venice,Italy,30131,Hotels,3,45.44307958,12.34029651,2,http://www.booking.com/hotel/it/vecellio.en-gb.html,EUR
85007,274541,Hotel Pace,Via Cappuccini 123,San Giovanni Rotondo,Italy,,Hotels,3,41.708042,15.708926,5,https://www.agoda.com/en-gb/hotel-pace/hotel/san-giovanni-rotondo-it.html,EUR
85008,274549,Hotel El Paso Honroso,Carretera N-120 Km.335,Hospital de Orbigo,Spain,24286,Hotels,3,42.45842457,-5.88254035,2,http://www.booking.com/hotel/es/el-paso-honroso.en-gb.html,EUR
85009,2745507,Casino&Hotel efbet Trakya,ul. \,Svilengrad,Bulgaria,6500,Hotels,4,41.778213,26.205741,2,http://www.booking.com/hotel/bg/efbet-trakya.en-gb.html,BGN
85010,2745534,Four Seasons Country Club,Avenida Andre Jordan Apartado 2208,Quinta do Lago,Portugal,,Resorts,4,37.030856,-8.02268,2,http://www.booking.com/hotel/pt/four-seasons-country-club-quinta-do-lago.en-gb.html,EUR
85011,274557,Hotel De La Gare,17 Ter Avenue De La Gare,Quimper,France,29000,Hotels,2,47.993991,-4.09271032,2,http://www.booking.com/hotel/fr/de-la-gare-quimper.en-gb.html,EUR
85012,274558,Inter-Hotel Eclipse,25 avenue Jean Jaures,Decines-Charpieu,France,69150,Hotels,3,45.76841354,4.938986778,5,https://www.agoda.com/en-gb/inter-hotel-lyon-est-eclipse/hotel/decines-charpieu-fr.html,EUR
85013,274559,Inter Hotel Ikar,320 rue de la Federation,Saint-Gervais-la-Foret,France,41350,Hotels,2,47.56414413,1.370684743,5,https://www.agoda.com/en-gb/inter-hotel-ikar/hotel/saint-gervais-la-foret-fr.html,EUR
85014,274562,Hotel Comfort Inn Ponta Delgada,"Rua Dr. Bruno Tavares Carreiro, 61",Ponta Delgada,Portugal,,Hotels,3,37.74224981,-25.67009479,2,http://www.booking.com/hotel/pt/comfort-inn.en-gb.html,EUR
85015,274570,Hotel Otterbach,Bahnhofstrasse 153,Bietigheim-Bissingen,Germany,74321,Hotels,3,48.9469795,9.13104013,2,http://www.booking.com/hotel/de/otterbach.en-gb.html,EUR
85016,2745747,Hotel Gli Ulivi,Via Giacomo Matteotti 17,Orosei,Italy,8028,Hotels,3,40.38159399,9.69503023,2,http://www.booking.com/hotel/it/gli-ulivi-orosei1.en-gb.html,EUR
85017,274583,Hotel Landgoed Ekenstein,Alberdaweg 70,Appingedam,Netherlands,,Hotels,3,53.3172972,6.80711389,2,http://www.booking.com/hotel/nl/landgoed-ekenstein.en-gb.html,EUR
85018,274584,Superior Hotel Schneider,Brettsteinstrasse 2,Obertauern,Austria,5562,Hotels,4,47.24586375,13.56164575,2,http://www.booking.com/hotel/at/schneider.en-gb.html,EUR
85019,2745868,Hotel Dormir,93A Rheinberger Strasse,Moers,Germany,47441,Hotels,3,51.45952742,6.6318047,2,http://www.booking.com/hotel/de/dormir.en-gb.html,EUR
85020,274593,Hotel Arnaldo Aquila Doro,Piazza XXIV Maggio 3,Rubiera,Italy,42048,Hotels,3,44.65300932,10.78182161,2,http://www.booking.com/hotel/it/arnaldo.en-gb.html,EUR
85021,274598,Gasthof Grosser Krug,Deichstr. 24,Norddeich,Germany,26506,Hotels,3,53.60209366,7.13546187,2,http://www.booking.com/hotel/de/grosser-krug.en-gb.html,EUR
85022,274617,Hotel & Restaurant Zum Deutschen Hause,Marktplatz 2,Kirchhatten,Germany,26209,Hotels,3,53.01821371,8.34970593,2,http://www.booking.com/hotel/de/restaurant-zum-deutschen-hause.en-gb.html,EUR
85023,274622,New Helvetia Hotel,6 Helvetia Street,Platres,Cyprus,4820,Hotels,3,34.89338179,32.86693579,2,http://www.booking.com/hotel/cy/new-helvetia.en-gb.html,EUR
85024,274624,Hotel Huberhof,Sankt-Georg-Weg 6,Innsbruck,Austria,6063,Hotels,3,47.28649813,11.45901114,2,http://www.booking.com/hotel/at/huberhof.en-gb.html,EUR
85025,274625,Kirchenwirt,Kirchenstrasse 19,Velden am Worthersee,Austria,9220,Hotels,3,46.61553771,14.039087,2,http://www.booking.com/hotel/at/kirchenwirt-velden-am-worthersee.en-gb.html,EUR
85026,274641,Princesse Caroline,1Bis Rue Troyon,Paris,France,75017,Hotels,3,48.87565764,2.29568526,2,http://www.booking.com/hotel/fr/princesse-caroline.en-gb.html,EUR
85027,274646,Hotel-Restaurant Alter Krug Kallinchen,Hauptstrasse 15,Kallinchen,Germany,15806,Hotels,3,52.21307663,13.55861947,2,http://www.booking.com/hotel/de/restaurant-alter-krug-kallinchen.en-gb.html,EUR
85028,274652,Panoramahotel & Restaurant am Marienturm,Marienturm 1,Rudolstadt,Germany,7407,Hotels,4,50.70706662,11.36142701,2,http://www.booking.com/hotel/de/panoramahotel-restaurant-am-marienturm.en-gb.html,EUR
85029,2746522,"Hotel,cafe,biljart POT",schoolstraat 7,Groenlo,Netherlands,,Hotels,2,52.042874,6.617929,2,http://www.booking.com/hotel/nl/cafe-biljart-pot.en-gb.html,EUR
85030,2746590,Hotel Oscar,31 Agion Apostolon,Igoumenitsa,Greece,46100,Hotels,2,39.4976512,20.2635686,2,http://www.booking.com/hotel/gr/oscar-igoumenitsa.en-gb.html,EUR
85031,274663,Palac Bursztynowy,Okrezna 21,Wloclawek,Poland,,Hotels,3,52.64840459,19.07937884,2,http://www.booking.com/hotel/pl/palac-bursztynowy.en-gb.html,PLN
85032,274667,Hotel Balneario Prats,"Placa Sant Esteve, 7",Caldes de Malavella,Spain,17455,Hotels,3,41.83717158,2.80819237,2,http://www.booking.com/hotel/es/balneario-prats-s-a.en-gb.html,EUR
85033,274673,Hotel Bell Aire,"Esglesia, 39",LEstartit,Spain,17258,Hotels,3,42.05396904,3.19712207,2,http://www.booking.com/hotel/es/bell-aire.en-gb.html,EUR
85034,274676,Hotel Bergjuwel,Stubaitalstr. 50,Neustift im Stubaital,Austria,6167,Hotels,4,47.11497245,11.31317675,2,http://www.booking.com/hotel/at/bergjuwel.en-gb.html,EUR
85035,274682,Hotel Amazonka Conference and Spa,Traugutta 5,Ciechocinek,Poland,,Hotels,4,52.88850905,18.80349755,2,http://www.booking.com/hotel/pl/amazonka.en-gb.html,PLN
85036,274691,Hotel Can Mestre,Plaza Mayor   8,El Pont de Suert,Spain,25520,Hotels,2,42.40765056,0.74020118,2,http://www.booking.com/hotel/es/mestre.en-gb.html,EUR
85037,274704,Great Alexander Hotel,Plaka Litochorou,Leptokarya (East Olympos),Greece,,Hotels,3,40.076206,22.562325,5,https://www.agoda.com/en-gb/great-alexander-hotel/hotel/leptokarya-east-olympos-gr.html,EUR
85038,2747042,Marie's Bed and Breakfast,87 Cromcastle Road,Coolock,Ireland,,Bed and breakfasts,3,53.39676686,-6.22381467,2,http://www.booking.com/hotel/ie/marie-39-s-bed-and-breakfast.en-gb.html,EUR
85039,2747458,Katie's Lodge,Knock,Borris,Ireland,,Bed and breakfasts,4,52.554262,-6.840792,2,http://www.booking.com/hotel/ie/katie-39-s-lodge.en-gb.html,EUR
85040,2747548,De Herberg,Passendalestraat 251,Passendale,Belgium,8980,Bed and breakfasts,3,50.888181,3.009781,2,http://www.booking.com/hotel/be/de-herberg.en-gb.html,EUR
85041,274772,Atlantis Hotel,"Sea side street, Pigadia",Karpathos,Greece,85700,Hotels,2,35.5082283,27.21143913,5,https://www.agoda.com/en-gb/atlantis-hotel/hotel/karpathos-gr.html,EUR
85042,2747867,Klet Cinkus,Bedeki 20,Hrvatski Leskovac,Croatia,10251,Bed and breakfasts,3,45.7371472,15.88819128,2,http://www.booking.com/hotel/hr/klet-cinkus.en-gb.html,EUR
85043,274788,Esprit D'Hotel Panoramico,Via Palazzine 30,Fonteno,Italy,24060,Hotels,3,45.76373586,10.02897799,2,http://www.booking.com/hotel/it/esprit-d-ristorante-panoramico.en-gb.html,EUR
85044,2747896,OUILOK Vacances - Les Charmettes,Avenue de la Palmyre,Les Mathes,France,17570,Campsites,4,45.715151,-1.155626,2,http://www.booking.com/hotel/fr/ouilok-mobilhome-2-47-8p-3ch-piscine-chateaux-zoo.en-gb.html,EUR
85045,274792,Hotel Del Lago,Viale Del Lago 202,Scanno,Italy,67038,Hotels,3,41.91784029,13.87188435,2,http://www.booking.com/hotel/it/del-lago-scanno.en-gb.html,EUR
85046,274795,Hotel Holiday Debili,Via Clotes 5,Sauze dOulx,Italy,10050,Hotels,3,45.02671159,6.85896903,2,http://www.booking.com/hotel/it/holiday-debili.en-gb.html,EUR
85047,274797,Bellonias Villas,Kamari beach boulevard,Santorini,Greece,84700,Resorts,4,36.37354279,25.48321724,5,https://www.agoda.com/bellonias-villas/hotel/santorini-gr.html,EUR
85048,274806,Occidental Jandia Royal Level - Adults Only,"C/Sancho Panza, s/n. Urbanizacion Playa del Jable",Morro del Jable,Spain,35625,Resorts,4,28.05783617,-14.32605386,2,http://www.booking.com/hotel/es/barcelo-jandia-club-premium.en-gb.html,EUR
85049,274818,Sweet Hotel Renasa,"Avenida de Cataluna, 5",Valencia,Spain,46010,Hotels,3,39.47808075,-0.35526395,2,http://www.booking.com/hotel/es/renasa.en-gb.html,EUR
85050,274823,Hotel Enzian Hochsolden Superior,Hochsoldenstr. 7,Solden,Austria,6450,Hotels,4,46.97724934,10.98390341,2,http://www.booking.com/hotel/at/alpenhotel-enzian.en-gb.html,EUR
85051,274838,Hotel Casa Anita,"Alta, s/n",Gistain,Spain,22367,Hotels,2,42.58977127,0.346480012,5,https://www.agoda.com/en-gb/hotel-casa-anita/hotel/gistain-es.html,EUR
85052,274840,Hotel-Gasthof zur Schonen Aussicht,Hornweg 20,Sankt Johann in Tirol,Austria,6380,Hotels,3,47.51597612,12.42608428,2,http://www.booking.com/hotel/at/gasthof-zur-schonen-aussicht-st-johann-in-tirol.en-gb.html,EUR
85053,274849,De Verborgen Parel,Hoenshovenstraat 5,Borgloon,Belgium,3840,Bed and breakfasts,4,50.8032311,5.2869969,2,http://www.booking.com/hotel/be/de-verborgen-parel.en-gb.html,EUR
85054,274851,Hotel Levante,Lungomare C. Colombo 1,Bellaria-Igea Marina,Italy,47814,Hotels,4,44.14370246,12.47198761,2,http://www.booking.com/hotel/it/levante-bellaria.en-gb.html,EUR
85055,274852,4Dreams Hotel Chimisay,"Agustin de Bethencourt, 14",Puerto de la Cruz,Spain,38400,Hotels,3,28.41648696,-16.54928058,2,http://www.booking.com/hotel/es/4dreams-chimisay.en-gb.html,EUR
85056,2748554,Hotel Ora,Poljicka cesta 26E,Split,Croatia,21000,Hotels,4,43.50630177,16.46370088,2,http://www.booking.com/hotel/hr/ora-split.en-gb.html,EUR
85057,274884,Hotel Lamberton,Poznanska 492,Oltarzew,Poland,,Hotels,3,52.21277405,20.74326038,2,http://www.booking.com/hotel/pl/lamberton-oltarzew.en-gb.html,PLN
85058,274886,San Remo Hotel,Shakespear Street 1St,Larnaka,Cyprus,6531,Hotels,2,34.90044655,33.6361295,2,http://www.booking.com/hotel/cy/san-remo.en-gb.html,EUR
85059,274899,Hotel Regina,Viale Hanbury 220,Alassio,Italy,17021,Hotels,4,44.01436481,8.18227708,2,http://www.booking.com/hotel/it/regina-alassio.en-gb.html,EUR
85060,2749,AC Hotel Leon San Antonio,"Velazquez, 10",Leon,Spain,24005,Hotels,4,42.5902514,-5.5670331,5,https://www.agoda.com/en-gb/ac-hotel-leon-san-antonio/hotel/leon-es.html,EUR
85061,2749187,Hotell Nova,1B Ventilgatan,Karlstad,Sweden,,Hotels,3,59.3819472,13.4625774,2,http://www.booking.com/hotel/se/hotell-nova.en-gb.html,SEK
85062,274922,X Alp Hotel,Strada Jumela 35,Pozza di Fassa,Italy,38036,Hotels,3,46.4377386,11.69314384,2,http://www.booking.com/hotel/it/villa-margherita-pozza-di-fassa.en-gb.html,EUR
85063,274930,Viva Beach Hotel,Kniaz Boris I 150,Pomorie,Bulgaria,8201,Hotels,3,42.56583311,27.60860503,2,http://www.booking.com/hotel/bg/viva-beach.en-gb.html,BGN
85064,274932,Kazarma Hotel,Kalivia Filaktis,Kalyvia Fylaktis,Greece,43067,Hotels,4,39.31256901,21.70578182,2,http://www.booking.com/hotel/gr/kazarma-lake-resort-spa.en-gb.html,EUR
85065,274942,Cactus Hotel,Laganas,Laganas,Greece,29092,Hotels,2,37.72674991,20.8664006,2,http://www.booking.com/hotel/gr/cactus.en-gb.html,EUR
85066,274961,Hotel Brda,Dworcowa 94,Bydgoszcz,Poland,,Hotels,3,53.13218659,17.99565643,2,http://www.booking.com/hotel/pl/brda.en-gb.html,PLN
85067,2749746,Hotel Saint-Quay,72 boulevard Marcechal Foch,Saint-Quay-Portrieux,France,22410,Hotels,2,48.653221,-2.832589,2,http://www.booking.com/hotel/fr/saint-quay-saint-quay-portrieux.en-gb.html,EUR
85068,275012,Rusticae Hotel El Turcal,"Carretera Ex-203 Km 28,800",Torremenga,Spain,10413,Hotels,4,40.04043912,-5.785662469,5,https://www.agoda.com/en-gb/rusticae-hotel-el-turcal/hotel/torremenga-es.html,EUR
85069,2750164,LOFT Astoria,Muzeum Korut 1/b,Budapest,Hungary,1050,Hotels,4,47.49381943,19.05981362,2,http://www.booking.com/hotel/hu/loft-astoria.en-gb.html,EUR
85070,2750168,Vanackere,Route du Phare de la Coubre,La Palmyre,France,17570,Holiday parks,4,45.698502,-1.199912,2,http://www.booking.com/hotel/fr/vanackere.en-gb.html,EUR
85071,275032,Europa Hotel,Agiou Athanasiou 12,Kastoria,Greece,52100,Hotels,4,40.52122879,21.26511002,5,https://www.agoda.com/en-au/europa-hotel/hotel/kastoria-gr.html,EUR
85072,275039,Acropolis House,Kondrou 6,Athens,Greece,10558,Hotels,2,37.9731766,23.73222023,2,http://www.booking.com/hotel/gr/acropolis-house.en-gb.html,EUR
85073,275040,Hotel La Reserve,"1 Avenue Gaetan De Bernoville, Pointe Sainte Barbe",Saint-Jean-de-Luz,France,64500,Hotels,4,43.40162262,-1.65952496,2,http://www.booking.com/hotel/fr/la-reserve.en-gb.html,EUR
85074,275041,Hotel Club,MUDr. Alexandra 24,Kezmarok,Slovakia,,Hotels,3,49.13713127,20.42863458,2,http://www.booking.com/hotel/sk/club.en-gb.html,EUR
85075,275044,Q Hotel,Viale Tripoli 262,Rimini,Italy,47921,Hotels,3,44.06300075,12.58448213,2,http://www.booking.com/hotel/it/q.en-gb.html,EUR
85076,275046,Gioras Hotel,Palaios Agios Athanasios,Palaios Agios Athanasios,Greece,58002,Hotels,2,40.84021017,21.76966667,2,http://www.booking.com/hotel/gr/gioras.en-gb.html,EUR
85077,275047,Hotel Flor Los Almendros,"Bulevar de Peguera, 36",Majorca,Spain,7160,Hotels,3,39.53667831,2.447449923,5,https://www.agoda.com/en-gb/hotel-flor-los-almendros/hotel/majorca-es.html,EUR
85078,275048,Hotel Restaurant Noblia,Route De Saint-Jean Pied De Port,Bidarray,France,64780,Hotels,2,43.26980583,-1.33021474,2,http://www.booking.com/hotel/fr/noblia.en-gb.html,EUR
85079,275058,City Hotel Apollonion,Ath. Karpenisioti 4,Karpenision,Greece,36100,Hotels,3,38.91511069,21.79433227,2,http://www.booking.com/hotel/gr/city-apollonion.en-gb.html,EUR
85080,275063,Hotel del Teatre - Adults Only,"Placa Major, S/N",Regencos,Spain,17214,Hotels,4,41.9519862,3.17018464,2,http://www.booking.com/hotel/es/del-teatre.en-gb.html,EUR
